Test6. Start Pump Simulator Test 

Intial Slope = -0.08682
Starting svp pump_{130, 50, 5}

  45: ↑ 45   , RAM cost:1.7496 GB    
  45: ↑ 45 ↓ 44 , RAM cost:1.7496 GB   
  45: ↑ 45 ↓ 43 , RAM cost:1.7496 GB   
  45: ↑ 45 ↓ 42 , RAM cost:1.7498 GB   
  45: ↑ 45 ↓ 41 , RAM cost:1.7498 GB   
 100: ↑100 ↓  4 , RAM cost:4.0509 GB   
 100: ↑100 ↓  3 , RAM cost:4.0509 GB   slope: -0.07875, walltime: 308.390 sec, max_RAM_cost: 4.426 GB

Intial Slope = -0.08560
Starting svp pump_{55, 125, 20}

 105: ↑ 51   , RAM cost:2.1658 GB    
 105: ↑ 52   , RAM cost:2.1658 GB    
 105: ↑ 53   , RAM cost:2.1658 GB    
 105: ↑ 54   , RAM cost:2.1658 GB    
 105: ↑ 55   , RAM cost:2.1658 GB    
 105: ↑ 56   , RAM cost:2.1658 GB    
 105: ↑ 57   , RAM cost:2.1658 GB    
 105: ↑ 58   , RAM cost:2.1661 GB    
 105: ↑ 59   , RAM cost:2.1669 GB    
 105: ↑ 60   , RAM cost:2.1676 GB    
 105: ↑ 61   , RAM cost:2.1684 GB    
 105: ↑ 62   , RAM cost:2.1694 GB    
 105: ↑ 63   , RAM cost:2.1706 GB    
 105: ↑ 64   , RAM cost:2.1719 GB    
 105: ↑ 65   , RAM cost:2.2909 GB    
 105: ↑ 66   , RAM cost:2.2926 GB    
 105: ↑ 67   , RAM cost:2.2949 GB    
 105: ↑ 68   , RAM cost:2.2971 GB    
 105: ↑ 69   , RAM cost:2.2999 GB    
 105: ↑ 70   , RAM cost:2.3029 GB    
 105: ↑ 71   , RAM cost:2.3073 GB    
 105: ↑ 72   , RAM cost:2.3115 GB    
 105: ↑ 73   , RAM cost:2.3163 GB    
 105: ↑ 74   , RAM cost:2.3218 GB    
 105: ↑ 75   , RAM cost:2.3281 GB    
 105: ↑ 76   , RAM cost:2.3357 GB    
 105: ↑ 77   , RAM cost:2.3442 GB    
 105: ↑ 78   , RAM cost:2.3541 GB    
 105: ↑ 79   , RAM cost:2.3656 GB    
 105: ↑ 80   , RAM cost:2.3787 GB    
 105: ↑ 81   , RAM cost:2.3941 GB    
 105: ↑ 82   , RAM cost:2.4117 GB    
 105: ↑ 83   , RAM cost:2.4319 GB    
 105: ↑ 84   , RAM cost:2.4556 GB    
 105: ↑ 85   , RAM cost:2.4827 GB    
 105: ↑ 86   , RAM cost:2.5140 GB    
 105: ↑ 87   , RAM cost:2.5501 GB    
 105: ↑ 88   , RAM cost:2.5918 GB    
 105: ↑ 89   , RAM cost:2.6400 GB    
 105: ↑ 90   , RAM cost:2.7097 GB    
 105: ↑ 91   , RAM cost:2.7740 GB    
 105: ↑ 92   , RAM cost:2.8482 GB    
 105: ↑ 93   , RAM cost:2.8917 GB    
 105: ↑ 94   , RAM cost:3.0093 GB    
 105: ↑ 95   , RAM cost:3.1282 GB    
 105: ↑ 96   , RAM cost:3.2648 GB    
 105: ↑ 97   , RAM cost:3.5420 GB    
 105: ↑ 98   , RAM cost:3.7179 GB    
 105: ↑ 99   , RAM cost:3.9209 GB    
 105: ↑100   , RAM cost:4.1562 GB    
 105: ↑101   , RAM cost:4.4326 GB    
 105: ↑102   , RAM cost:4.7564 GB    
 105: ↑103   , RAM cost:5.1341 GB    
 105: ↑104   , RAM cost:5.5948 GB    
 105: ↑105   , RAM cost:6.1754 GB    
 105: ↑105 ↓104 , RAM cost:6.7694 GB   
 105: ↑105 ↓103 , RAM cost:6.7694 GB   
 105: ↑105 ↓102 , RAM cost:6.7694 GB   
 105: ↑105 ↓101 , RAM cost:6.7694 GB   
 105: ↑105 ↓100 , RAM cost:6.7694 GB   
 105: ↑105 ↓ 99 , RAM cost:6.7694 GB   
 105: ↑105 ↓ 98 , RAM cost:6.7694 GB   
 105: ↑105 ↓ 97 , RAM cost:6.7694 GB   
 105: ↑105 ↓ 96 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 95 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 94 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 93 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 92 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 91 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 90 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 89 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 88 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 87 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 86 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 85 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 84 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 83 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 82 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 81 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 80 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 79 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 78 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 77 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 76 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 75 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 74 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 73 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 72 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 71 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 70 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 69 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 68 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 67 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 66 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 65 , RAM cost:6.6444 GB   
 105: ↑105 ↓ 64 , RAM cost:6.5190 GB   
 105: ↑105 ↓ 63 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 62 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 61 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 60 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 59 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 58 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 57 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 56 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 55 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 54 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 53 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 52 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 51 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 50 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 49 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 48 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 47 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 46 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 45 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 44 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 43 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 42 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 41 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 40 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 39 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 38 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 37 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 36 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 35 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 34 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 33 , RAM cost:6.5193 GB   
 105: ↑105 ↓ 32 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 31 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 30 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 29 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 28 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 27 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 26 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 25 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 24 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 23 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 22 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 21 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 20 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 19 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 18 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 17 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 16 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 15 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 14 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 13 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 12 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 11 , RAM cost:6.3942 GB   
 105: ↑105 ↓ 10 , RAM cost:6.3942 GB   
 105: ↑105 ↓  9 , RAM cost:6.3942 GB   
 105: ↑105 ↓  8 , RAM cost:6.3942 GB   
 105: ↑105 ↓  7 , RAM cost:6.3944 GB   
 105: ↑105 ↓  6 , RAM cost:6.3944 GB   
 105: ↑105 ↓  5 , RAM cost:6.3944 GB   
 105: ↑105 ↓  4 , RAM cost:6.3944 GB   
 105: ↑105 ↓  3 , RAM cost:6.3944 GB   slope: -0.07846, walltime: 591.486 sec, max_RAM_cost: 6.769 GB

Intial Slope = -0.08644
Starting svp pump_{55, 125, 20}

 105: ↑ 51   , RAM cost:2.3814 GB    
 105: ↑ 52   , RAM cost:2.3814 GB    
 105: ↑ 53   , RAM cost:2.3814 GB    
 105: ↑ 54   , RAM cost:2.3814 GB    
 105: ↑ 55   , RAM cost:2.3814 GB    
 105: ↑ 56   , RAM cost:2.3814 GB    
 105: ↑ 57   , RAM cost:2.3814 GB    
 105: ↑ 58   , RAM cost:2.3818 GB    
 105: ↑ 59   , RAM cost:2.3827 GB    
 105: ↑ 60   , RAM cost:2.3834 GB    
 105: ↑ 61   , RAM cost:2.3842 GB    
 105: ↑ 62   , RAM cost:2.3852 GB    
 105: ↑ 63   , RAM cost:2.3865 GB    
 105: ↑ 64   , RAM cost:2.3876 GB    
 105: ↑ 65   , RAM cost:2.5068 GB    
 105: ↑ 66   , RAM cost:2.5086 GB    
 105: ↑ 67   , RAM cost:2.5108 GB    
 105: ↑ 68   , RAM cost:2.5130 GB    
 105: ↑ 69   , RAM cost:2.5158 GB    
 105: ↑ 70   , RAM cost:2.5190 GB    
 105: ↑ 71   , RAM cost:2.5231 GB    
 105: ↑ 72   , RAM cost:2.5271 GB    
 105: ↑ 73   , RAM cost:2.5319 GB    
 105: ↑ 74   , RAM cost:2.5377 GB    
 105: ↑ 75   , RAM cost:2.5440 GB    
 105: ↑ 76   , RAM cost:2.5515 GB    
 105: ↑ 77   , RAM cost:2.5600 GB    
 105: ↑ 78   , RAM cost:2.5700 GB    
 105: ↑ 79   , RAM cost:2.5815 GB    
 105: ↑ 80   , RAM cost:2.5946 GB    
 105: ↑ 81   , RAM cost:2.6099 GB    
 105: ↑ 82   , RAM cost:2.6273 GB    
 105: ↑ 83   , RAM cost:2.6477 GB    
 105: ↑ 84   , RAM cost:2.6711 GB    
 105: ↑ 85   , RAM cost:2.6985 GB    
 105: ↑ 86   , RAM cost:2.7298 GB    
 105: ↑ 87   , RAM cost:2.7659 GB    
 105: ↑ 88   , RAM cost:2.8076 GB    
 105: ↑ 89   , RAM cost:2.8558 GB    
 105: ↑ 90   , RAM cost:2.9255 GB    
 105: ↑ 91   , RAM cost:2.9897 GB    
 105: ↑ 92   , RAM cost:3.0639 GB    
 105: ↑ 93   , RAM cost:3.1075 GB    
 105: ↑ 94   , RAM cost:3.2251 GB    
 105: ↑ 95   , RAM cost:3.3440 GB    
 105: ↑ 96   , RAM cost:3.4806 GB    
 105: ↑ 97   , RAM cost:3.7576 GB    
 105: ↑ 98   , RAM cost:3.9337 GB    
 105: ↑ 99   , RAM cost:4.1368 GB    
 105: ↑100   , RAM cost:4.3718 GB    
 105: ↑101   , RAM cost:4.6434 GB    
 105: ↑102   , RAM cost:4.9579 GB    
 105: ↑103   , RAM cost:5.3218 GB    
 105: ↑104   , RAM cost:5.7483 GB    
 105: ↑105   , RAM cost:6.2532 GB    
 105: ↑105 ↓104 , RAM cost:6.8241 GB   
 105: ↑105 ↓103 , RAM cost:6.8241 GB   
 105: ↑105 ↓102 , RAM cost:6.8241 GB   
 105: ↑105 ↓101 , RAM cost:6.8241 GB   
 105: ↑105 ↓100 , RAM cost:6.8241 GB   
 105: ↑105 ↓ 99 , RAM cost:6.8241 GB   
 105: ↑105 ↓ 98 , RAM cost:6.8241 GB   
 105: ↑105 ↓ 97 , RAM cost:6.8241 GB   
 105: ↑105 ↓ 96 , RAM cost:6.6988 GB   
 105: ↑105 ↓ 95 , RAM cost:6.6988 GB   
 105: ↑105 ↓ 94 , RAM cost:6.6988 GB   
 105: ↑105 ↓ 93 , RAM cost:6.6988 GB   
 105: ↑105 ↓ 92 , RAM cost:6.6988 GB   
 105: ↑105 ↓ 91 , RAM cost:6.6988 GB   
 105: ↑105 ↓ 90 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 89 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 88 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 87 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 86 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 85 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 84 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 83 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 82 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 81 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 80 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 79 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 78 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 77 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 76 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 75 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 74 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 73 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 72 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 71 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 70 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 69 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 68 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 67 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 66 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 65 , RAM cost:6.6989 GB   
 105: ↑105 ↓ 64 , RAM cost:6.5739 GB   
 105: ↑105 ↓ 63 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 62 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 61 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 60 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 59 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 58 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 57 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 56 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 55 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 54 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 53 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 52 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 51 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 50 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 49 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 48 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 47 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 46 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 45 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 44 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 43 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 42 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 41 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 40 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 39 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 38 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 37 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 36 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 35 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 34 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 33 , RAM cost:6.5741 GB   
 105: ↑105 ↓ 32 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 31 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 30 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 29 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 28 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 27 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 26 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 25 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 24 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 23 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 22 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 21 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 20 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 19 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 18 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 17 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 16 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 15 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 14 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 13 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 12 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 11 , RAM cost:6.4488 GB   
 105: ↑105 ↓ 10 , RAM cost:6.4488 GB   
 105: ↑105 ↓  9 , RAM cost:6.4488 GB   
 105: ↑105 ↓  8 , RAM cost:6.4488 GB   
 105: ↑105 ↓  7 , RAM cost:6.4488 GB   
 105: ↑105 ↓  6 , RAM cost:6.4488 GB   
 105: ↑105 ↓  5 , RAM cost:6.4488 GB   
 105: ↑105 ↓  4 , RAM cost:6.4488 GB   
 105: ↑105 ↓  3 , RAM cost:6.4488 GB   slope: -0.07853, walltime: 586.590 sec, max_RAM_cost: 6.824 GB

Intial Slope = -0.08678
Starting svp pump_{50, 130, 21}

 109: ↑ 51   , RAM cost:2.4363 GB    
 109: ↑ 52   , RAM cost:2.4363 GB    
 109: ↑ 53   , RAM cost:2.4363 GB    
 109: ↑ 54   , RAM cost:2.4363 GB    
 109: ↑ 55   , RAM cost:2.4363 GB    
 109: ↑ 56   , RAM cost:2.4363 GB    
 109: ↑ 57   , RAM cost:2.4363 GB    
 109: ↑ 58   , RAM cost:2.4366 GB    
 109: ↑ 59   , RAM cost:2.4373 GB    
 109: ↑ 60   , RAM cost:2.4381 GB    
 109: ↑ 61   , RAM cost:2.4388 GB    
 109: ↑ 62   , RAM cost:2.4398 GB    
 109: ↑ 63   , RAM cost:2.4411 GB    
 109: ↑ 64   , RAM cost:2.4424 GB    
 109: ↑ 65   , RAM cost:2.5616 GB    
 109: ↑ 66   , RAM cost:2.5634 GB    
 109: ↑ 67   , RAM cost:2.5654 GB    
 109: ↑ 68   , RAM cost:2.5679 GB    
 109: ↑ 69   , RAM cost:2.5704 GB    
 109: ↑ 70   , RAM cost:2.5736 GB    
 109: ↑ 71   , RAM cost:2.5777 GB    
 109: ↑ 72   , RAM cost:2.5819 GB    
 109: ↑ 73   , RAM cost:2.5867 GB    
 109: ↑ 74   , RAM cost:2.5922 GB    
 109: ↑ 75   , RAM cost:2.5988 GB    
 109: ↑ 76   , RAM cost:2.6061 GB    
 109: ↑ 77   , RAM cost:2.6146 GB    
 109: ↑ 78   , RAM cost:2.6247 GB    
 109: ↑ 79   , RAM cost:2.6360 GB    
 109: ↑ 80   , RAM cost:2.6494 GB    
 109: ↑ 81   , RAM cost:2.6645 GB    
 109: ↑ 82   , RAM cost:2.6821 GB    
 109: ↑ 83   , RAM cost:2.7026 GB    
 109: ↑ 84   , RAM cost:2.7261 GB    
 109: ↑ 85   , RAM cost:2.7532 GB    
 109: ↑ 86   , RAM cost:2.7845 GB    
 109: ↑ 87   , RAM cost:2.8206 GB    
 109: ↑ 88   , RAM cost:2.8623 GB    
 109: ↑ 89   , RAM cost:2.9105 GB    
 109: ↑ 90   , RAM cost:2.9802 GB    
 109: ↑ 91   , RAM cost:3.0445 GB    
 109: ↑ 92   , RAM cost:3.1187 GB    
 109: ↑ 93   , RAM cost:3.1622 GB    
 109: ↑ 94   , RAM cost:3.2798 GB    
 109: ↑ 95   , RAM cost:3.3987 GB    
 109: ↑ 96   , RAM cost:3.5353 GB    
 109: ↑ 97   , RAM cost:3.8125 GB    
 109: ↑ 98   , RAM cost:3.9884 GB    
 109: ↑ 99   , RAM cost:4.1914 GB    
 109: ↑100   , RAM cost:4.4259 GB    
 109: ↑101   , RAM cost:4.6968 GB    
 109: ↑102   , RAM cost:5.0098 GB    
 109: ↑103   , RAM cost:5.3719 GB    
 109: ↑104   , RAM cost:5.7888 GB    
 109: ↑105   , RAM cost:6.2740 GB    
 109: ↑106   , RAM cost:6.8359 GB    
 109: ↑107   , RAM cost:7.5016 GB    
 109: ↑108   , RAM cost:8.2742 GB    
 109: ↑109   , RAM cost:9.2320 GB    
 109: ↑109 ↓108 , RAM cost:10.4394 GB   
 109: ↑109 ↓107 , RAM cost:10.4394 GB   
 109: ↑109 ↓106 , RAM cost:10.4394 GB   
 109: ↑109 ↓105 , RAM cost:10.4394 GB   
 109: ↑109 ↓104 , RAM cost:10.4394 GB   
 109: ↑109 ↓103 , RAM cost:10.4394 GB   
 109: ↑109 ↓102 , RAM cost:10.4394 GB   
 109: ↑109 ↓101 , RAM cost:10.4394 GB   
 109: ↑109 ↓100 , RAM cost:10.4394 GB   
 109: ↑109 ↓ 99 , RAM cost:10.4394 GB   
 109: ↑109 ↓ 98 , RAM cost:10.4394 GB   
 109: ↑109 ↓ 97 , RAM cost:10.4394 GB   
 109: ↑109 ↓ 96 , RAM cost:10.3141 GB   
 109: ↑109 ↓ 95 , RAM cost:10.3141 GB   
 109: ↑109 ↓ 94 , RAM cost:10.3143 GB   
 109: ↑109 ↓ 93 , RAM cost:10.3143 GB   
 109: ↑109 ↓ 92 , RAM cost:10.3143 GB   
 109: ↑109 ↓ 91 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 90 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 89 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 88 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 87 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 86 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 85 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 84 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 83 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 82 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 81 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 80 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 79 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 78 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 77 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 76 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 75 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 74 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 73 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 72 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 71 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 70 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 69 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 68 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 67 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 66 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 65 , RAM cost:10.3144 GB   
 109: ↑109 ↓ 64 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 63 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 62 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 61 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 60 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 59 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 58 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 57 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 56 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 55 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 54 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 53 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 52 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 51 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 50 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 49 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 48 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 47 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 46 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 45 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 44 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 43 , RAM cost:10.1891 GB   
 109: ↑109 ↓ 42 , RAM cost:10.1893 GB   
 109: ↑109 ↓ 41 , RAM cost:10.1893 GB   
 109: ↑109 ↓ 40 , RAM cost:10.1893 GB   
 109: ↑109 ↓ 39 , RAM cost:10.1893 GB   
 109: ↑109 ↓ 38 , RAM cost:10.1893 GB   
 109: ↑109 ↓ 37 , RAM cost:10.1893 GB   
 109: ↑109 ↓ 36 , RAM cost:10.1893 GB   
 109: ↑109 ↓ 35 , RAM cost:10.1893 GB   
 109: ↑109 ↓ 34 , RAM cost:10.1893 GB   
 109: ↑109 ↓ 33 , RAM cost:10.1893 GB   
 109: ↑109 ↓ 32 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 31 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 30 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 29 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 28 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 27 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 26 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 25 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 24 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 23 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 22 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 21 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 20 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 19 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 18 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 17 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 16 , RAM cost:10.0643 GB   
