Test6. Start Pump Simulator Test 
Intial Slope = -0.08682
Starting svp pump_{130, 50, 5}
  45: ↑ 45   , RAM cost:1.7435 GB    
 104: ↑ 68   , RAM cost:2.4864 GB    
 104: ↑ 69   , RAM cost:2.4891 GB    
 104: ↑ 70   , RAM cost:2.4920 GB    
 104: ↑ 71   , RAM cost:2.4964 GB    
 104: ↑ 72   , RAM cost:2.5005 GB    
 104: ↑ 73   , RAM cost:2.5053 GB    
 104: ↑ 74   , RAM cost:2.5108 GB    
 104: ↑ 75   , RAM cost:2.5173 GB    
 104: ↑ 76   , RAM cost:2.5246 GB    
 104: ↑ 77   , RAM cost:2.5332 GB    
 104: ↑ 78   , RAM cost:2.5433 GB    
 104: ↑ 79   , RAM cost:2.5546 GB    
 104: ↑ 80   , RAM cost:2.5677 GB    
 104: ↑ 81   , RAM cost:2.5831 GB    
 104: ↑ 82   , RAM cost:2.6007 GB    
 104: ↑ 83   , RAM cost:2.6211 GB    
 104: ↑ 84   , RAM cost:2.6445 GB    
 104: ↑ 85   , RAM cost:2.6717 GB    
 104: ↑ 86   , RAM cost:2.7030 GB    
 104: ↑ 87   , RAM cost:2.7392 GB    
 104: ↑ 88   , RAM cost:2.7809 GB    
 104: ↑ 89   , RAM cost:2.8291 GB    
 104: ↑ 90   , RAM cost:2.8847 GB    
 104: ↑ 91   , RAM cost:2.9489 GB    
 104: ↑ 92   , RAM cost:3.0231 GB    
 104: ↑ 93   , RAM cost:3.1202 GB    
 104: ↑ 94   , RAM cost:3.2191 GB    
 104: ↑ 95   , RAM cost:3.2772 GB    
 104: ↑ 96   , RAM cost:3.4371 GB    
 104: ↑ 97   , RAM cost:3.7144 GB    
 104: ↑ 98   , RAM cost:3.8902 GB    
 104: ↑ 99   , RAM cost:4.0933 GB    
 104: ↑100   , RAM cost:4.3298 GB    
 104: ↑101   , RAM cost:4.6047 GB    
 104: ↑102   , RAM cost:4.9237 GB    
 104: ↑103   , RAM cost:5.2898 GB    
 104: ↑104   , RAM cost:5.7147 GB    
 104: ↑104 ↓103 , RAM cost:6.2426 GB   
 104: ↑104 ↓102 , RAM cost:6.2426 GB   
 104: ↑104 ↓101 , RAM cost:6.2426 GB   
 104: ↑104 ↓100 , RAM cost:6.2426 GB   
 104: ↑104 ↓ 99 , RAM cost:6.2426 GB   
 104: ↑104 ↓ 98 , RAM cost:6.2426 GB   
 104: ↑104 ↓ 97 , RAM cost:6.2426 GB   
 104: ↑104 ↓ 96 , RAM cost:6.1175 GB   
 104: ↑104 ↓ 95 , RAM cost:6.1176 GB   
 104: ↑104 ↓ 94 , RAM cost:6.1176 GB   
 104: ↑104 ↓ 93 , RAM cost:6.1176 GB   
 104: ↑104 ↓ 92 , RAM cost:6.1176 GB   
 104: ↑104 ↓ 91 , RAM cost:6.1176 GB   
 104: ↑104 ↓ 90 , RAM cost:6.1316 GB   
 104: ↑104 ↓ 89 , RAM cost:6.1316 GB   
 104: ↑104 ↓ 88 , RAM cost:6.1316 GB   
 104: ↑104 ↓ 87 , RAM cost:6.1316 GB   
 104: ↑104 ↓ 86 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 85 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 84 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 83 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 82 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 81 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 80 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 79 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 78 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 77 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 76 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 75 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 74 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 73 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 72 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 71 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 70 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 69 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 68 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 67 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 66 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 65 , RAM cost:6.1317 GB   
 104: ↑104 ↓ 64 , RAM cost:6.0063 GB   
 104: ↑104 ↓ 63 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 62 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 61 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 60 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 59 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 58 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 57 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 56 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 55 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 54 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 53 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 52 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 51 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 50 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 49 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 48 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 47 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 46 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 45 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 44 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 43 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 42 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 41 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 40 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 39 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 38 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 37 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 36 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 35 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 34 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 33 , RAM cost:6.0065 GB   
 104: ↑104 ↓ 32 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 31 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 30 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 29 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 28 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 27 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 26 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 25 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 24 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 23 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 22 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 21 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 20 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 19 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 18 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 17 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 16 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 15 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 14 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 13 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 12 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 11 , RAM cost:5.8814 GB   
 104: ↑104 ↓ 10 , RAM cost:5.8814 GB   
 104: ↑104 ↓  9 , RAM cost:5.8814 GB   
 104: ↑104 ↓  8 , RAM cost:5.8814 GB   
 104: ↑104 ↓  7 , RAM cost:5.8814 GB   
 104: ↑104 ↓  6 , RAM cost:5.8814 GB   
 104: ↑104 ↓  5 , RAM cost:5.8814 GB   
 104: ↑104 ↓  4 , RAM cost:5.8814 GB   
 104: ↑104 ↓  3 , RAM cost:5.8814 GB   slope: -0.08006, walltime: 625.395 sec, max_RAM_cost: 6.243 GB

Intial Slope = -0.08926
Starting svp pump_{60, 120, 11}

 109: ↑ 51   , RAM cost:2.4246 GB    
 109: ↑ 52   , RAM cost:2.4246 GB    
 109: ↑ 53   , RAM cost:2.4246 GB    
 109: ↑ 54   , RAM cost:2.4246 GB    
 109: ↑ 55   , RAM cost:2.4246 GB    
 109: ↑ 56   , RAM cost:2.4246 GB    
 109: ↑ 57   , RAM cost:2.4246 GB    
 109: ↑ 58   , RAM cost:2.4250 GB    
 109: ↑ 59   , RAM cost:2.4257 GB    
 109: ↑ 60   , RAM cost:2.4265 GB    
 109: ↑ 61   , RAM cost:2.4272 GB    
 109: ↑ 62   , RAM cost:2.4282 GB    
 109: ↑ 63   , RAM cost:2.4295 GB    
 109: ↑ 64   , RAM cost:2.4307 GB    
 109: ↑ 65   , RAM cost:2.5499 GB    
 109: ↑ 66   , RAM cost:2.5518 GB    
 109: ↑ 67   , RAM cost:2.5538 GB    
 109: ↑ 68   , RAM cost:2.5560 GB    
 109: ↑ 69   , RAM cost:2.5589 GB    
 109: ↑ 70   , RAM cost:2.5619 GB    
 109: ↑ 71   , RAM cost:2.5662 GB    
 109: ↑ 72   , RAM cost:2.5704 GB    
 109: ↑ 73   , RAM cost:2.5752 GB    
 109: ↑ 74   , RAM cost:2.5807 GB    
 109: ↑ 75   , RAM cost:2.5872 GB    
 109: ↑ 76   , RAM cost:2.5946 GB    
 109: ↑ 77   , RAM cost:2.6030 GB    
 109: ↑ 78   , RAM cost:2.6131 GB    
 109: ↑ 79   , RAM cost:2.6243 GB    
 109: ↑ 80   , RAM cost:2.6376 GB    
 109: ↑ 81   , RAM cost:2.6529 GB    
 109: ↑ 82   , RAM cost:2.6704 GB    
 109: ↑ 83   , RAM cost:2.6909 GB    
 109: ↑ 84   , RAM cost:2.7143 GB    
 109: ↑ 85   , RAM cost:2.7415 GB    
 109: ↑ 86   , RAM cost:2.7728 GB    
 109: ↑ 87   , RAM cost:2.8089 GB    
 109: ↑ 88   , RAM cost:2.8506 GB    
 109: ↑ 89   , RAM cost:2.8988 GB    
 109: ↑ 90   , RAM cost:2.9571 GB    
 109: ↑ 91   , RAM cost:3.0214 GB    
 109: ↑ 92   , RAM cost:3.0955 GB    
 109: ↑ 93   , RAM cost:3.1953 GB    
 109: ↑ 94   , RAM cost:3.2942 GB    
 109: ↑ 95   , RAM cost:3.3523 GB    
 109: ↑ 96   , RAM cost:3.5122 GB    
 109: ↑ 97   , RAM cost:3.7891 GB    
 109: ↑ 98   , RAM cost:3.9653 GB    
 109: ↑ 99   , RAM cost:4.1683 GB    
 109: ↑100   , RAM cost:4.4028 GB    
 109: ↑101   , RAM cost:4.6735 GB    
 109: ↑102   , RAM cost:4.9861 GB    
 109: ↑103   , RAM cost:5.3471 GB    
 109: ↑104   , RAM cost:5.7640 GB    
 109: ↑105   , RAM cost:6.2519 GB    
 109: ↑106   , RAM cost:6.8332 GB    
 109: ↑107   , RAM cost:7.5023 GB    
 109: ↑108   , RAM cost:8.2783 GB    
 109: ↑109   , RAM cost:9.2200 GB    
 109: ↑109 ↓108 , RAM cost:10.4506 GB   
 109: ↑109 ↓107 , RAM cost:10.4506 GB   
 109: ↑109 ↓106 , RAM cost:10.4506 GB   
 109: ↑109 ↓105 , RAM cost:10.4506 GB   
 109: ↑109 ↓104 , RAM cost:10.4506 GB   
 109: ↑109 ↓103 , RAM cost:10.4506 GB   
 109: ↑109 ↓102 , RAM cost:10.4506 GB   
 109: ↑109 ↓101 , RAM cost:10.4506 GB   
 109: ↑109 ↓100 , RAM cost:10.4506 GB   
 109: ↑109 ↓ 99 , RAM cost:10.4506 GB   
 109: ↑109 ↓ 98 , RAM cost:10.4506 GB   
 109: ↑109 ↓ 97 , RAM cost:10.4506 GB   
 109: ↑109 ↓ 96 , RAM cost:10.3256 GB   
 109: ↑109 ↓ 95 , RAM cost:10.3256 GB   
 109: ↑109 ↓ 94 , RAM cost:10.3256 GB   
 109: ↑109 ↓ 93 , RAM cost:10.3256 GB   
 109: ↑109 ↓ 92 , RAM cost:10.3256 GB   
 109: ↑109 ↓ 91 , RAM cost:10.3256 GB   
 109: ↑109 ↓ 90 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 89 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 88 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 87 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 86 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 85 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 84 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 83 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 82 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 81 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 80 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 79 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 78 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 77 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 76 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 75 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 74 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 73 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 72 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 71 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 70 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 69 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 68 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 67 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 66 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 65 , RAM cost:10.3397 GB   
 109: ↑109 ↓ 64 , RAM cost:10.2145 GB   
 109: ↑109 ↓ 63 , RAM cost:10.2145 GB   
 109: ↑109 ↓ 62 , RAM cost:10.2145 GB   
 109: ↑109 ↓ 61 , RAM cost:10.2145 GB   
 109: ↑109 ↓ 60 , RAM cost:10.2145 GB   
 109: ↑109 ↓ 59 , RAM cost:10.2145 GB   
 109: ↑109 ↓ 58 , RAM cost:10.2145 GB   
 109: ↑109 ↓ 57 , RAM cost:10.2145 GB   
 109: ↑109 ↓ 56 , RAM cost:10.2145 GB   
 109: ↑109 ↓ 55 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 54 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 53 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 52 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 51 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 50 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 49 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 48 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 47 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 46 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 45 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 44 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 43 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 42 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 41 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 40 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 39 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 38 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 37 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 36 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 35 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 34 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 33 , RAM cost:10.2146 GB   
 109: ↑109 ↓ 32 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 31 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 30 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 29 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 28 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 27 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 26 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 25 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 24 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 23 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 22 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 21 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 20 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 19 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 18 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 17 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 16 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 15 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 14 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 13 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 12 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 11 , RAM cost:10.0893 GB   
 109: ↑109 ↓ 10 , RAM cost:10.0893 GB   
 109: ↑109 ↓  9 , RAM cost:10.0893 GB   
 109: ↑109 ↓  8 , RAM cost:10.0893 GB   
 109: ↑109 ↓  7 , RAM cost:10.0893 GB   
 109: ↑109 ↓  6 , RAM cost:10.0893 GB   
 109: ↑109 ↓  5 , RAM cost:10.0893 GB   
 109: ↑109 ↓  4 , RAM cost:10.0893 GB   
 109: ↑109 ↓  3 , RAM cost:10.0893 GB   slope: -0.07769, walltime: 1367.165 sec, max_RAM_cost: 10.451 GB

Intial Slope = -0.08528
Starting svp pump_{60, 120, 11}

 109: ↑ 51   , RAM cost:2.8503 GB    
 109: ↑ 52   , RAM cost:2.8503 GB    
 109: ↑ 53   , RAM cost:2.8503 GB    
 109: ↑ 54   , RAM cost:2.8503 GB    
 109: ↑ 55   , RAM cost:2.8503 GB    
 109: ↑ 56   , RAM cost:2.8503 GB    
 109: ↑ 57   , RAM cost:2.8503 GB    
 109: ↑ 58   , RAM cost:2.8508 GB    
 109: ↑ 59   , RAM cost:2.8516 GB    
 109: ↑ 60   , RAM cost:2.8521 GB    
 109: ↑ 61   , RAM cost:2.8531 GB    
 109: ↑ 62   , RAM cost:2.8541 GB    
 109: ↑ 63   , RAM cost:2.8551 GB    
 109: ↑ 64   , RAM cost:2.8566 GB    
 109: ↑ 65   , RAM cost:2.9758 GB    
 109: ↑ 66   , RAM cost:2.9775 GB    
 109: ↑ 67   , RAM cost:2.9796 GB    
 109: ↑ 68   , RAM cost:2.9818 GB    
 109: ↑ 69   , RAM cost:2.9846 GB    
 109: ↑ 70   , RAM cost:2.9879 GB    
 109: ↑ 71   , RAM cost:2.9919 GB    
 109: ↑ 72   , RAM cost:2.9961 GB    
 109: ↑ 73   , RAM cost:3.0009 GB    
 109: ↑ 74   , RAM cost:3.0064 GB    
 109: ↑ 75   , RAM cost:3.0130 GB    
 109: ↑ 76   , RAM cost:3.0203 GB    
 109: ↑ 77   , RAM cost:3.0288 GB    
 109: ↑ 78   , RAM cost:3.0389 GB    
 109: ↑ 79   , RAM cost:3.0502 GB    
 109: ↑ 80   , RAM cost:3.0633 GB    
 109: ↑ 81   , RAM cost:3.0788 GB    
 109: ↑ 82   , RAM cost:3.0964 GB    
 109: ↑ 83   , RAM cost:3.1165 GB    
 109: ↑ 84   , RAM cost:3.1402 GB    
 109: ↑ 85   , RAM cost:3.1673 GB    
 109: ↑ 86   , RAM cost:3.1986 GB    
 109: ↑ 87   , RAM cost:3.2347 GB    
 109: ↑ 88   , RAM cost:3.2765 GB    
 109: ↑ 89   , RAM cost:3.3247 GB    
 109: ↑ 90   , RAM cost:3.3803 GB    
 109: ↑ 91   , RAM cost:3.4445 GB    
 109: ↑ 92   , RAM cost:3.5187 GB    
 109: ↑ 93   , RAM cost:3.6158 GB    
 109: ↑ 94   , RAM cost:3.7147 GB    
 109: ↑ 95   , RAM cost:3.7728 GB    
 109: ↑ 96   , RAM cost:3.9327 GB    
 109: ↑ 97   , RAM cost:4.2099 GB    
 109: ↑ 98   , RAM cost:4.3858 GB    
 109: ↑ 99   , RAM cost:4.5889 GB    
 109: ↑100   , RAM cost:4.8233 GB    
 109: ↑101   , RAM cost:5.0941 GB    
 109: ↑102   , RAM cost:5.4067 GB    
 109: ↑103   , RAM cost:5.7677 GB    
 109: ↑104   , RAM cost:6.1845 GB    
 109: ↑105   , RAM cost:6.6683 GB    
 109: ↑106   , RAM cost:7.2285 GB    
 109: ↑107   , RAM cost:7.8787 GB    
 109: ↑108   , RAM cost:8.6251 GB    
 109: ↑109   , RAM cost:9.4987 GB    
 109: ↑109 ↓108 , RAM cost:10.5578 GB   
 109: ↑109 ↓107 , RAM cost:10.5578 GB   
 109: ↑109 ↓106 , RAM cost:10.5578 GB   
 109: ↑109 ↓105 , RAM cost:10.5578 GB   
 109: ↑109 ↓104 , RAM cost:10.5578 GB   
 109: ↑109 ↓103 , RAM cost:10.5578 GB   
 109: ↑109 ↓102 , RAM cost:10.5578 GB   
 109: ↑109 ↓101 , RAM cost:10.5578 GB   
 109: ↑109 ↓100 , RAM cost:10.5578 GB   
 109: ↑109 ↓ 99 , RAM cost:10.5578 GB   
 109: ↑109 ↓ 98 , RAM cost:10.5578 GB   
 109: ↑109 ↓ 97 , RAM cost:10.5578 GB   
 109: ↑109 ↓ 96 , RAM cost:10.4327 GB   
 109: ↑109 ↓ 95 , RAM cost:10.4328 GB   
 109: ↑109 ↓ 94 , RAM cost:10.4328 GB   
 109: ↑109 ↓ 93 , RAM cost:10.4328 GB   
 109: ↑109 ↓ 92 , RAM cost:10.4328 GB   
 109: ↑109 ↓ 91 , RAM cost:10.4328 GB   
 109: ↑109 ↓ 90 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 89 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 88 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 87 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 86 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 85 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 84 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 83 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 82 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 81 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 80 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 79 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 78 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 77 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 76 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 75 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 74 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 73 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 72 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 71 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 70 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 69 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 68 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 67 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 66 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 65 , RAM cost:10.4468 GB   
 109: ↑109 ↓ 64 , RAM cost:10.3215 GB   
 109: ↑109 ↓ 63 , RAM cost:10.3215 GB   
 109: ↑109 ↓ 62 , RAM cost:10.3215 GB   
 109: ↑109 ↓ 61 , RAM cost:10.3215 GB   
 109: ↑109 ↓ 60 , RAM cost:10.3215 GB   
 109: ↑109 ↓ 59 , RAM cost:10.3215 GB   
 109: ↑109 ↓ 58 , RAM cost:10.3215 GB   
 109: ↑109 ↓ 57 , RAM cost:10.3215 GB   
 109: ↑109 ↓ 56 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 55 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 54 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 53 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 52 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 51 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 50 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 49 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 48 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 47 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 46 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 45 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 44 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 43 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 42 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 41 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 40 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 39 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 38 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 37 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 36 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 35 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 34 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 33 , RAM cost:10.3217 GB   
 109: ↑109 ↓ 32 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 31 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 30 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 29 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 28 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 27 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 26 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 25 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 24 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 23 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 22 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 21 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 20 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 19 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 18 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 17 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 16 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 15 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 14 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 13 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 12 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 11 , RAM cost:10.1967 GB   
 109: ↑109 ↓ 10 , RAM cost:10.1967 GB   
 109: ↑109 ↓  9 , RAM cost:10.1967 GB   
 109: ↑109 ↓  8 , RAM cost:10.1967 GB   
 109: ↑109 ↓  7 , RAM cost:10.1967 GB   
 109: ↑109 ↓  6 , RAM cost:10.1967 GB   
 109: ↑109 ↓  5 , RAM cost:10.1967 GB   
 109: ↑109 ↓  4 , RAM cost:10.1967 GB   
 109: ↑109 ↓  3 , RAM cost:10.1967 GB   slope: -0.07492, walltime: 1219.258 sec, max_RAM_cost: 10.558 GB

Intial Slope = -0.08560
Starting svp pump_{55, 125, 12}

 113: ↑ 51   , RAM cost:2.9574 GB    
 113: ↑ 52   , RAM cost:2.9574 GB    
 113: ↑ 53   , RAM cost:2.9574 GB    
